tx_id,product_id,trans_date,amt,qty
47988,CS5003,12-Nov-12,103,2
47989,CS6002,12-Nov-12,51,1
47990,CS5010,12-Nov-12,95,3
47991,CS4042,12-Nov-12,78,1
47992,CS1143,12-Nov-12,58,2
47993,CS4521,12-Nov-12,79,2
47994,CS3872,12-Nov-12,89,3
47995,CS1303,12-Nov-12,74,3
47996,CS4119,12-Nov-12,68,3
47997,CS1319,12-Nov-12,36,1
47998,CS4718,12-Nov-12,39,1
47999,CS2675,12-Nov-12,102,1
48000,CS3696,12-Nov-12,93,1
48001,CS2209,12-Nov-12,71,3
48002,CS4061,12-Nov-12,99,1
48003,CS4558,12-Nov-12,95,3
48004,CS1838,12-Nov-12,36,1
48005,CS1973,12-Nov-12,47,3
48006,CS3442,12-Nov-12,89,3
48007,CS2376,12-Nov-12,79,2
48008,CS4118,12-Nov-12,35,3
48009,CS2264,12-Nov-12,59,3
48010,CS3490,12-Nov-12,86,3
48011,CS4555,12-Nov-12,71,3
48012,CS2615,12-Nov-12,41,3
48013,CS5248,12-Nov-12,77,3
48014,CS2989,12-Nov-12,42,1
48015,CS2048,12-Nov-12,105,1
48016,CS5185,12-Nov-12,85,2
48017,CS1606,12-Nov-12,63,1
48018,CS5031,12-Nov-12,98,3
48019,CS4495,12-Nov-12,50,3
48020,CS3522,12-Nov-12,85,2
48021,CS4223,12-Nov-12,80,3
48022,CS3598,12-Nov-12,50,3
48023,CS5394,12-Nov-12,48,1
48024,CS4657,12-Nov-12,80,3
48025,CS4422,12-Nov-12,72,1
48026,CS4819,12-Nov-12,103,2
48027,CS3841,12-Nov-12,57,1
48028,CS5282,12-Nov-12,70,2
48029,CS7701,12-Nov-12,47,3
48030,CS8719,12-Nov-12,46,2
48031,CS7661,12-Nov-12,29,3
48032,CS7315,12-Nov-12,77,3
48033,CS7153,12-Nov-12,53,3
48034,CS8052,12-Nov-12,27,1
48035,CS7769,12-Nov-12,50,3
48036,CS8225,12-Nov-12,71,3
48037,CS7143,12-Nov-12,22,2
48038,CS7303,12-Nov-12,10,2
48039,CS8675,12-Nov-12,16,2
48040,CS8209,12-Nov-12,38,3
48041,CS7838,12-Nov-12,54,1
48042,CS7973,12-Nov-12,15,1
48043,CS8264,12-Nov-12,57,1
48044,CS8615,12-Nov-12,18,1
48045,CS8989,12-Nov-12,51,1
48046,CS7606,12-Nov-12,63,1
48047,CS5566,12-Nov-13,71,3
48048,CS4077,12-Nov-13,75,1
48049,CS2628,12-Nov-13,36,1
48050,CS2891,12-Nov-13,92,3
48051,CS3671,12-Nov-13,35,3
48052,CS3265,12-Nov-13,72,1
48053,CS4869,12-Nov-13,58,2
48054,CS4841,12-Nov-13,51,1
48055,CS5652,12-Nov-13,70,2
48056,CS3842,12-Nov-13,104,3
48057,CS2253,12-Nov-13,82,2
48058,CS1929,12-Nov-13,35,3
48059,CS4357,12-Nov-13,99,1
48060,CS4111,12-Nov-13,89,3
48061,CS3235,12-Nov-13,70,2
48062,CS5887,12-Nov-13,58,2
48063,CS5565,12-Nov-13,55,2
48064,CS1685,12-Nov-13,84,1
48065,CS1196,12-Nov-13,88,2
48066,CS2924,12-Nov-13,36,1
48067,CS3323,12-Nov-13,96,1
48068,CS2680,12-Nov-13,59,3
48069,CS1206,12-Nov-13,37,2
48070,CS4053,12-Nov-13,97,2
48071,CS2616,12-Nov-13,65,3
48072,CS4345,12-Nov-13,93,1
48073,CS4559,12-Nov-13,57,1
48074,CS5890,12-Nov-13,41,3
48075,CS3749,12-Nov-13,85,2
48076,CS3354,12-Nov-13,42,1
48077,CS5529,12-Nov-13,92,3
48078,CS2411,12-Nov-13,71,3
48079,CS2064,12-Nov-13,47,3
48080,CS2109,12-Nov-13,63,1
48081,CS2545,12-Nov-13,56,3
48082,CS3754,12-Nov-13,43,2
48083,CS4431,12-Nov-13,75,1
48084,CS4330,12-Nov-13,91,2
48085,CS3388,12-Nov-13,51,1
48086,CS3743,12-Nov-13,101,3
48087,CS2037,12-Nov-13,43,2
48088,CS1508,12-Nov-13,59,3
48089,CS4013,12-Nov-13,70,2
48090,CS3234,12-Nov-13,97,2
48091,CS1152,12-Nov-13,102,1
48092,CS3944,12-Nov-13,102,1
48093,CS3794,12-Nov-13,90,1
48094,CS4111,12-Nov-13,42,1
48095,CS3128,12-Nov-13,38,3
48096,CS2177,12-Nov-13,96,1
48097,CS4404,12-Nov-13,38,3
48098,CS4080,12-Nov-13,87,1
48099,CS5451,12-Nov-13,86,3
48100,CS5658,12-Nov-13,91,2
48101,CS4222,12-Nov-13,97,2
48102,CS5843,12-Nov-13,68,3
48103,CS5243,12-Nov-13,75,1
48104,CS1394,12-Nov-13,70,2
48105,CS5449,12-Nov-13,101,3
48106,CS2711,12-Nov-13,44,3
48107,CS5748,12-Nov-13,83,3
48108,CS3891,12-Nov-13,57,1
48109,CS2442,12-Nov-13,81,1
48110,CS4146,12-Nov-13,55,2
48111,CS2341,12-Nov-13,38,3
48112,CS1813,12-Nov-13,38,3
48113,CS7929,12-Nov-13,56,3
48114,CS7685,12-Nov-13,72,1
48115,CS8924,12-Nov-13,21,1
48116,CS8680,12-Nov-13,43,2
48117,CS7206,12-Nov-13,41,3
48118,CS8411,12-Nov-13,20,3
48119,CS8109,12-Nov-13,72,1
48120,CS8545,12-Nov-13,78,1
48121,CS8037,12-Nov-13,66,1
48122,CS7152,12-Nov-13,12,1
48123,CS7394,12-Nov-13,27,1
48124,CS8711,12-Nov-13,74,3
48125,CS8442,12-Nov-13,18,1
48126,CS5638,12-Nov-14,68,3
48127,CS3883,12-Nov-14,62,3
48128,CS4045,12-Nov-14,56,3
48129,CS2360,12-Nov-14,69,1
48130,CS2434,12-Nov-14,101,3
48131,CS1321,12-Nov-14,96,1
48132,CS4541,12-Nov-14,67,2
48133,CS1238,12-Nov-14,76,2
48134,CS1348,12-Nov-14,70,2
48135,CS3413,12-Nov-14,65,3
48136,CS3559,12-Nov-14,100,2
48137,CS4059,12-Nov-14,85,2
48138,CS1989,12-Nov-14,101,3
48139,CS6009,12-Nov-14,97,2
48140,CS3394,12-Nov-14,76,2
48141,CS4730,12-Nov-14,78,1
48142,CS2354,12-Nov-14,72,1
48143,CS1426,12-Nov-14,74,3
48144,CS2710,12-Nov-14,74,3
48145,CS5061,12-Nov-14,62,3
48146,CS4602,12-Nov-14,65,3
48147,CS2215,12-Nov-14,52,2
48148,CS3189,12-Nov-14,94,2
48149,CS1518,12-Nov-14,90,1
48150,CS3844,12-Nov-14,38,3
48151,CS3707,12-Nov-14,55,2
48152,CS6077,12-Nov-14,54,1
48153,CS2354,12-Nov-14,69,1
48154,CS4825,12-Nov-14,44,3
48155,CS1917,12-Nov-14,58,2
48156,CS1119,12-Nov-14,36,1
48157,CS2128,12-Nov-14,104,3
48158,CS4168,12-Nov-14,99,1
48159,CS5038,12-Nov-14,72,1
48160,CS5632,12-Nov-14,46,2
48161,CS5403,12-Nov-14,59,3
48162,CS1690,12-Nov-14,67,2
48163,CS1878,12-Nov-14,81,1
48164,CS1818,12-Nov-14,38,3
48165,CS3189,12-Nov-14,104,3
48166,CS3526,12-Nov-14,73,2
48167,CS1850,12-Nov-14,98,3
48168,CS5268,12-Nov-14,44,3
48169,CS3792,12-Nov-14,66,1
48170,CS5434,12-Nov-14,42,1
48171,CS4447,12-Nov-14,44,3
48172,CS1459,12-Nov-14,84,1
48173,CS3845,12-Nov-14,88,2
48174,CS5869,12-Nov-14,36,1
48175,CS4777,12-Nov-14,69,1
48176,CS2840,12-Nov-14,85,2
48177,CS2625,12-Nov-14,70,2
48178,CS2603,12-Nov-14,89,3
48179,CS5819,12-Nov-14,49,2
48180,CS5953,12-Nov-14,52,2
48181,CS1605,12-Nov-14,84,1
48182,CS3857,12-Nov-14,63,1
48183,CS1979,12-Nov-14,88,2
48184,CS5407,12-Nov-14,85,2
48185,CS2555,12-Nov-14,60,1
48186,CS2049,12-Nov-14,35,3
48187,CS5739,12-Nov-14,91,2
48188,CS1199,12-Nov-14,58,2
48189,CS3705,12-Nov-14,94,2
48190,CS1264,12-Nov-14,104,3
48191,CS5534,12-Nov-14,65,3
48192,CS3499,12-Nov-14,47,3
48193,CS1926,12-Nov-14,50,3
48194,CS3163,12-Nov-14,104,3
48195,CS8360,12-Nov-14,20,3
48196,CS8434,12-Nov-14,17,3
48197,CS7321,12-Nov-14,60,1
48198,CS7238,12-Nov-14,71,3
48199,CS7989,12-Nov-14,31,2
48200,CS8354,12-Nov-14,39,1
48201,CS7426,12-Nov-14,44,3
48202,CS8710,12-Nov-14,25,2
48203,CS8215,12-Nov-14,60,1
48204,CS7518,12-Nov-14,43,2
48205,CS7917,12-Nov-14,17,3
48206,CS7119,12-Nov-14,46,2
48207,CS7878,12-Nov-14,72,1
48208,CS7818,12-Nov-14,24,1
48209,CS7459,12-Nov-14,10,2
48210,CS8840,12-Nov-14,22,2
48211,CS8603,12-Nov-14,41,3
48212,CS7605,12-Nov-14,36,1
48213,CS7979,12-Nov-14,58,2
48214,CS8555,12-Nov-14,70,2
48215,CS8049,12-Nov-14,60,1
48216,CS7199,12-Nov-14,41,3
48217,CS7264,12-Nov-14,50,3
48218,CS3805,12-Oct-11,48,1
48219,CS1434,12-Oct-11,42,1
48220,CS2233,12-Oct-11,88,2
48221,CS3516,12-Oct-11,43,2
48222,CS1459,12-Oct-11,35,3
48223,CS3874,12-Oct-11,48,1
48224,CS3621,12-Oct-11,44,3
48225,CS5929,12-Oct-11,40,2
48226,CS2095,12-Oct-11,105,1
48227,CS2160,12-Oct-11,40,2
48228,CS3280,12-Oct-11,70,2
48229,CS3375,12-Oct-11,44,3
48230,CS1332,12-Oct-11,49,2
48231,CS4676,12-Oct-11,99,1
48232,CS1359,12-Oct-11,87,1
48233,CS5000,12-Oct-11,94,2
48234,CS3775,12-Oct-11,47,3
48235,CS4833,12-Oct-11,73,2
48236,CS5481,12-Oct-11,56,3
48237,CS2440,12-Oct-11,86,3
48238,CS1711,12-Oct-11,86,3
48239,CS5827,12-Oct-11,71,3
48240,CS5528,12-Oct-11,62,3
48241,CS2718,12-Oct-11,38,3
48242,CS5977,12-Oct-11,55,2
48243,CS1443,12-Oct-11,92,3
48244,CS5833,12-Oct-11,88,2
48245,CS2092,12-Oct-11,56,3
48246,CS3913,12-Oct-11,48,1
48247,CS2782,12-Oct-11,57,1
48248,CS5704,12-Oct-11,53,3
48249,CS2799,12-Oct-11,72,1
48250,CS5601,12-Oct-11,41,3
48251,CS3427,12-Oct-11,104,3
48252,CS2684,12-Oct-11,54,1
48253,CS1561,12-Oct-11,91,2
48254,CS1463,12-Oct-11,58,2
48255,CS1312,12-Oct-11,68,3
48256,CS5839,12-Oct-11,102,1
48257,CS5650,12-Oct-11,46,2
48258,CS6094,12-Oct-11,35,3
48259,CS3646,12-Oct-11,67,2
48260,CS1135,12-Oct-11,53,3
48261,CS2491,12-Oct-11,91,2
48262,CS1415,12-Oct-11,78,1
48263,CS5032,12-Oct-11,103,2
48264,CS3462,12-Oct-11,87,1
48265,CS4837,12-Oct-11,74,3
48266,CS1313,12-Oct-11,84,1
48267,CS5885,12-Oct-11,88,2
48268,CS3419,12-Oct-11,99,1
48269,CS4538,12-Oct-11,89,3
48270,CS4606,12-Oct-11,40,2
48271,CS2206,12-Oct-11,41,3
48272,CS4119,12-Oct-11,61,2
48273,CS4511,12-Oct-11,67,2
48274,CS3716,12-Oct-11,86,3
48275,CS5884,12-Oct-11,53,3
48276,CS3942,12-Oct-11,83,3
48277,CS4306,12-Oct-11,63,1
48278,CS3519,12-Oct-11,85,2
48279,CS4022,12-Oct-11,105,1
48280,CS5411,12-Oct-11,80,3
48281,CS4730,12-Oct-11,91,2
48282,CS4782,12-Oct-11,102,1
48283,CS2686,12-Oct-11,48,1
48284,CS5192,12-Oct-11,105,1
48285,CS5740,12-Oct-11,104,3
48286,CS2073,12-Oct-11,92,3
48287,CS4938,12-Oct-11,92,3
48288,CS5500,12-Oct-11,64,2
48289,CS4196,12-Oct-11,49,2
48290,CS5031,12-Oct-11,42,1
48291,CS2962,12-Oct-11,101,3
48292,CS1370,12-Oct-11,71,3
48293,CS3480,12-Oct-11,103,2
48294,CS5177,12-Oct-11,93,1
48295,CS1766,12-Oct-11,43,2
48296,CS5386,12-Oct-11,60,1
48297,CS3130,12-Oct-11,65,3
48298,CS5510,12-Oct-11,74,3
48299,CS5606,12-Oct-11,56,3
48300,CS2531,12-Oct-11,65,3
48301,CS7434,12-Oct-11,59,3
48302,CS8233,12-Oct-11,48,1
48303,CS7459,12-Oct-11,45,1
48304,CS8160,12-Oct-11,56,3
48305,CS7332,12-Oct-11,69,1
48306,CS7359,12-Oct-11,44,3
48307,CS8440,12-Oct-11,18,1
48308,CS8718,12-Oct-11,50,3
48309,CS7443,12-Oct-11,38,3
48310,CS8782,12-Oct-11,44,3
48311,CS8684,12-Oct-11,63,1
48312,CS7561,12-Oct-11,41,3
48313,CS7463,12-Oct-11,68,3
48314,CS7135,12-Oct-11,63,1
48315,CS8491,12-Oct-11,22,2
48316,CS7313,12-Oct-11,70,2
48317,CS8206,12-Oct-11,25,2
48318,CS8073,12-Oct-11,62,3
48319,CS8962,12-Oct-11,52,2
48320,CS7370,12-Oct-11,67,2
48321,CS7766,12-Oct-11,64,2
48322,CS2899,12-Oct-12,55,2
48323,CS5356,12-Oct-12,57,1
48324,CS4993,12-Oct-12,50,3
48325,CS5725,12-Oct-12,39,1
48326,CS4872,12-Oct-12,44,3
48327,CS4218,12-Oct-12,95,3
48328,CS1428,12-Oct-12,67,2
48329,CS3115,12-Oct-12,53,3
48330,CS2037,12-Oct-12,51,1
48331,CS4869,12-Oct-12,72,1
48332,CS6104,12-Oct-12,37,2
48333,CS4666,12-Oct-12,102,1
48334,CS2115,12-Oct-12,105,1
48335,CS5386,12-Oct-12,41,3
48336,CS2585,12-Oct-12,80,3
48337,CS4561,12-Oct-12,44,3
48338,CS5584,12-Oct-12,101,3
48339,CS3261,12-Oct-12,86,3
48340,CS3667,12-Oct-12,56,3
48341,CS4452,12-Oct-12,43,2
48342,CS1129,12-Oct-12,55,2
48343,CS3301,12-Oct-12,46,2
48344,CS1718,12-Oct-12,70,2
48345,CS1290,12-Oct-12,84,1
48346,CS1781,12-Oct-12,105,1
48347,CS3954,12-Oct-12,68,3
48348,CS2110,12-Oct-12,82,2
48349,CS6069,12-Oct-12,40,2
48350,CS5012,12-Oct-12,76,2
48351,CS3991,12-Oct-12,104,3
48352,CS4275,12-Oct-12,40,2
48353,CS2790,12-Oct-12,97,2
48354,CS2148,12-Oct-12,98,3
48355,CS2014,12-Oct-12,69,1
48356,CS3703,12-Oct-12,80,3
48357,CS1946,12-Oct-12,62,3
48358,CS5910,12-Oct-12,96,1
48359,CS3669,12-Oct-12,67,2
48360,CS3354,12-Oct-12,48,1
48361,CS1171,12-Oct-12,36,1
48362,CS4527,12-Oct-12,93,1
48363,CS2592,12-Oct-12,53,3
48364,CS5491,12-Oct-12,101,3
48365,CS5033,12-Oct-12,72,1
48366,CS4648,12-Oct-12,92,3
48367,CS2076,12-Oct-12,60,1
48368,CS1583,12-Oct-12,100,2
48369,CS2372,12-Oct-12,56,3
48370,CS4120,12-Oct-12,60,1
48371,CS5523,12-Oct-12,66,1
48372,CS6007,12-Oct-12,59,3
48373,CS2818,12-Oct-12,97,2
48374,CS5283,12-Oct-12,88,2
48375,CS5443,12-Oct-12,73,2
48376,CS5065,12-Oct-12,97,2
48377,CS2095,12-Oct-12,43,2
48378,CS1144,12-Oct-12,37,2
48379,CS4643,12-Oct-12,96,1
48380,CS1570,12-Oct-12,70,2
48381,CS2462,12-Oct-12,73,2
48382,CS5741,12-Oct-12,95,3
48383,CS4035,12-Oct-12,91,2
48384,CS5761,12-Oct-12,100,2
48385,CS4550,12-Oct-12,38,3
48386,CS4361,12-Oct-12,75,1
48387,CS2033,12-Oct-12,45,1
48388,CS4312,12-Oct-12,42,1
48389,CS1761,12-Oct-12,68,3
48390,CS1367,12-Oct-12,100,2
48391,CS3330,12-Oct-12,95,3
48392,CS4650,12-Oct-12,67,2
48393,CS2116,12-Oct-12,38,3
48394,CS1159,12-Oct-12,63,1
48395,CS2344,12-Oct-12,98,3
48396,CS2834,12-Oct-12,92,3
48397,CS8899,12-Oct-12,45,1
48398,CS8585,12-Oct-12,62,3
48399,CS7129,12-Oct-12,19,2
48400,CS7718,12-Oct-12,16,2
48401,CS7290,12-Oct-12,32,3
48402,CS8110,12-Oct-12,58,2
48403,CS8790,12-Oct-12,73,2
48404,CS8148,12-Oct-12,11,3
48405,CS8014,12-Oct-12,18,1
48406,CS7946,12-Oct-12,75,1
48407,CS7171,12-Oct-12,16,2
48408,CS8592,12-Oct-12,48,1
48409,CS8372,12-Oct-12,48,1
48410,CS8095,12-Oct-12,54,1
48411,CS7144,12-Oct-12,28,2
48412,CS8462,12-Oct-12,72,1
48413,CS8033,12-Oct-12,27,1
48414,CS7367,12-Oct-12,52,2
48415,CS8116,12-Oct-12,78,1
48416,CS5616,12-Oct-13,37,2
48417,CS2258,12-Oct-13,41,3
48418,CS2208,12-Oct-13,50,3
48419,CS3532,12-Oct-13,76,2
48420,CS3356,12-Oct-13,63,1
48421,CS3793,12-Oct-13,71,3
48422,CS3103,12-Oct-13,45,1
48423,CS3178,12-Oct-13,105,1
48424,CS5462,12-Oct-13,80,3
48425,CS5969,12-Oct-13,98,3
48426,CS2069,12-Oct-13,42,1
48427,CS4825,12-Oct-13,49,2
48428,CS5062,12-Oct-13,78,1
48429,CS2682,12-Oct-13,105,1
48430,CS1700,12-Oct-13,69,1
48431,CS2883,12-Oct-13,66,1
48432,CS5267,12-Oct-13,54,1
48433,CS5838,12-Oct-13,105,1
48434,CS2413,12-Oct-13,97,2
48435,CS4812,12-Oct-13,93,1
48436,CS2100,12-Oct-13,88,2
48437,CS4293,12-Oct-13,98,3
48438,CS3091,12-Oct-13,65,3
48439,CS2883,12-Oct-13,71,3
48440,CS3076,12-Oct-13,79,2
48441,CS2018,12-Oct-13,91,2
48442,CS3621,12-Oct-13,78,1
48443,CS1900,12-Oct-13,75,1
48444,CS2981,12-Oct-13,58,2
48445,CS4002,12-Oct-13,42,1
48446,CS4650,12-Oct-13,99,1
48447,CS1651,12-Oct-13,100,2
48448,CS2629,12-Oct-13,102,1
48449,CS2452,12-Oct-13,45,1
48450,CS2688,12-Oct-13,84,1
48451,CS3438,12-Oct-13,66,1
48452,CS3221,12-Oct-13,66,1
48453,CS3041,12-Oct-13,61,2
48454,CS5593,12-Oct-13,99,1
48455,CS4639,12-Oct-13,60,1
48456,CS2793,12-Oct-13,94,2
48457,CS4385,12-Oct-13,54,1
48458,CS3577,12-Oct-13,68,3
48459,CS3896,12-Oct-13,89,3
48460,CS3226,12-Oct-13,68,3
48461,CS5713,12-Oct-13,104,3
48462,CS4685,12-Oct-13,97,2
48463,CS2539,12-Oct-13,39,1
48464,CS5454,12-Oct-13,47,3
48465,CS5647,12-Oct-13,41,3
48466,CS5375,12-Oct-13,93,1
48467,CS3243,12-Oct-13,99,1
48468,CS5867,12-Oct-13,88,2
48469,CS3029,12-Oct-13,46,2
48470,CS3178,12-Oct-13,94,2
48471,CS1480,12-Oct-13,50,3
48472,CS1315,12-Oct-13,93,1
48473,CS4475,12-Oct-13,93,1
48474,CS1493,12-Oct-13,63,1
48475,CS6095,12-Oct-13,55,2
48476,CS1842,12-Oct-13,71,3
48477,CS4850,12-Oct-13,94,2
48478,CS3808,12-Oct-13,88,2
48479,CS2628,12-Oct-13,97,2
48480,CS2687,12-Oct-13,60,1
48481,CS1167,12-Oct-13,100,2
48482,CS5057,12-Oct-13,59,3
48483,CS5287,12-Oct-13,61,2
48484,CS2429,12-Oct-13,71,3
48485,CS3232,12-Oct-13,69,1
48486,CS4484,12-Oct-13,59,3
48487,CS2346,12-Oct-13,57,1
48488,CS2182,12-Oct-13,37,2
48489,CS4339,12-Oct-13,71,3
48490,CS8258,12-Oct-13,69,1
48491,CS8208,12-Oct-13,43,2
48492,CS8069,12-Oct-13,76,2
48493,CS8682,12-Oct-13,32,3
48494,CS7700,12-Oct-13,42,1
48495,CS8883,12-Oct-13,32,3
48496,CS8100,12-Oct-13,56,3
48497,CS8883,12-Oct-13,46,2
48498,CS8981,12-Oct-13,60,1
48499,CS8629,12-Oct-13,44,3
48500,CS8452,12-Oct-13,29,3
48501,CS8688,12-Oct-13,78,1
48502,CS8793,12-Oct-13,51,1
48503,CS8539,12-Oct-13,49,2
48504,CS7480,12-Oct-13,33,1
48505,CS7315,12-Oct-13,47,3
48506,CS7493,12-Oct-13,21,1
48507,CS7842,12-Oct-13,72,1
48508,CS8628,12-Oct-13,74,3
48509,CS7167,12-Oct-13,56,3
48510,CS8429,12-Oct-13,41,3
48511,CS2703,12-Oct-14,40,2
48512,CS1883,12-Oct-14,57,1
48513,CS4498,12-Oct-14,46,2
48514,CS5732,12-Oct-14,48,1
48515,CS5703,12-Oct-14,38,3
48516,CS2514,12-Oct-14,100,2
48517,CS5672,12-Oct-14,53,3
48518,CS2434,12-Oct-14,95,3
48519,CS4583,12-Oct-14,103,2
48520,CS4175,12-Oct-14,93,1
48521,CS2330,12-Oct-14,37,2
48522,CS3157,12-Oct-14,100,2
48523,CS1333,12-Oct-14,99,1
48524,CS5038,12-Oct-14,64,2
48525,CS4500,12-Oct-14,53,3
48526,CS5430,12-Oct-14,75,1
48527,CS3540,12-Oct-14,104,3
48528,CS2662,12-Oct-14,90,1
48529,CS5629,12-Oct-14,53,3
48530,CS1545,12-Oct-14,100,2
48531,CS1216,12-Oct-14,101,3
48532,CS1665,12-Oct-14,51,1
48533,CS4778,12-Oct-14,58,2
48534,CS3709,12-Oct-14,68,3
48535,CS4609,12-Oct-14,57,1
48536,CS5853,12-Oct-14,88,2
48537,CS2739,12-Oct-14,50,3
48538,CS1689,12-Oct-14,44,3
48539,CS5326,12-Oct-14,40,2
48540,CS5635,12-Oct-14,97,2
48541,CS2782,12-Oct-14,78,1
48542,CS2651,12-Oct-14,81,1
48543,CS3838,12-Oct-14,51,1
48544,CS3486,12-Oct-14,81,1
48545,CS4906,12-Oct-14,103,2
48546,CS4231,12-Oct-14,75,1
48547,CS4561,12-Oct-14,51,1
48548,CS2040,12-Oct-14,93,1
48549,CS2083,12-Oct-14,105,1
48550,CS3913,12-Oct-14,87,1
48551,CS3624,12-Oct-14,73,2
48552,CS3893,12-Oct-14,96,1
48553,CS4768,12-Oct-14,60,1
48554,CS2162,12-Oct-14,71,3
48555,CS2605,12-Oct-14,57,1
48556,CS5078,12-Oct-14,90,1
48557,CS4717,12-Oct-14,103,2
48558,CS5242,12-Oct-14,46,2
48559,CS5039,12-Oct-14,69,1
48560,CS5006,12-Oct-14,49,2
48561,CS2411,12-Oct-14,62,3
48562,CS2063,12-Oct-14,103,2
48563,CS3116,12-Oct-14,88,2
48564,CS5307,12-Oct-14,38,3
48565,CS3637,12-Oct-14,90,1
48566,CS5569,12-Oct-14,73,2
48567,CS3425,12-Oct-14,83,3
48568,CS2114,12-Oct-14,59,3
48569,CS5742,12-Oct-14,90,1
48570,CS3795,12-Oct-14,81,1
48571,CS5345,12-Oct-14,66,1
48572,CS1133,12-Oct-14,97,2
48573,CS5433,12-Oct-14,63,1
48574,CS2094,12-Oct-14,104,3
48575,CS3134,12-Oct-14,62,3
48576,CS3852,12-Oct-14,69,1
48577,CS3850,12-Oct-14,52,2
48578,CS5160,12-Oct-14,74,3
48579,CS3417,12-Oct-14,51,1
48580,CS8703,12-Oct-14,32,3
48581,CS7883,12-Oct-14,15,1
48582,CS8434,12-Oct-14,59,3
48583,CS8330,12-Oct-14,23,3
48584,CS7216,12-Oct-14,41,3
48585,CS7665,12-Oct-14,30,1
48586,CS8739,12-Oct-14,10,2
48587,CS7689,12-Oct-14,28,2
48588,CS8651,12-Oct-14,40,2
48589,CS8040,12-Oct-14,59,3
48590,CS8162,12-Oct-14,44,3
48591,CS8605,12-Oct-14,63,1
48592,CS8411,12-Oct-14,48,1
48593,CS8114,12-Oct-14,62,3
48594,CS7133,12-Oct-14,18,1
48595,CS8094,12-Oct-14,11,3
48596,CS2298,12-Sep-11,105,1
48597,CS5693,12-Sep-11,95,3
48598,CS2091,12-Sep-11,58,2
48599,CS1344,12-Sep-11,53,3
48600,CS5951,12-Sep-11,86,3
48601,CS1460,12-Sep-11,44,3
48602,CS1120,12-Sep-11,86,3
48603,CS1483,12-Sep-11,66,1
48604,CS4695,12-Sep-11,101,3
48605,CS3309,12-Sep-11,72,1
48606,CS5897,12-Sep-11,91,2
48607,CS3748,12-Sep-11,59,3
48608,CS2486,12-Sep-11,52,2
48609,CS4342,12-Sep-11,87,1
48610,CS1727,12-Sep-11,38,3
48611,CS1224,12-Sep-11,90,1
48612,CS2837,12-Sep-11,86,3
48613,CS4558,12-Sep-11,86,3
48614,CS3431,12-Sep-11,95,3
48615,CS1814,12-Sep-11,50,3
48616,CS5305,12-Sep-11,81,1
48617,CS4840,12-Sep-11,87,1
48618,CS3216,12-Sep-11,91,2
48619,CS5857,12-Sep-11,60,1
48620,CS4609,12-Sep-11,103,2
48621,CS2470,12-Sep-11,101,3
48622,CS3409,12-Sep-11,103,2
48623,CS2332,12-Sep-11,35,3
48624,CS4266,12-Sep-11,98,3
48625,CS2958,12-Sep-11,44,3
48626,CS4731,12-Sep-11,91,2
48627,CS3747,12-Sep-11,40,2
48628,CS1313,12-Sep-11,65,3
48629,CS5816,12-Sep-11,93,1
48630,CS3342,12-Sep-11,97,2
48631,CS2707,12-Sep-11,69,1
48632,CS6097,12-Sep-11,96,1
48633,CS3934,12-Sep-11,89,3
48634,CS3191,12-Sep-11,68,3
48635,CS1690,12-Sep-11,70,2
48636,CS3034,12-Sep-11,87,1
48637,CS5838,12-Sep-11,57,1
48638,CS1629,12-Sep-11,68,3
48639,CS5018,12-Sep-11,35,3
48640,CS3482,12-Sep-11,40,2
48641,CS1767,12-Sep-11,60,1
48642,CS4437,12-Sep-11,53,3
48643,CS4862,12-Sep-11,55,2
48644,CS4031,12-Sep-11,66,1
48645,CS1867,12-Sep-11,96,1
48646,CS1904,12-Sep-11,54,1
48647,CS4173,12-Sep-11,92,3
48648,CS4964,12-Sep-11,56,3
48649,CS1663,12-Sep-11,50,3
48650,CS3891,12-Sep-11,85,2
48651,CS4970,12-Sep-11,80,3
48652,CS3366,12-Sep-11,97,2
48653,CS6025,12-Sep-11,41,3
48654,CS1533,12-Sep-11,67,2
48655,CS2247,12-Sep-11,60,1
48656,CS3738,12-Sep-11,80,3
48657,CS2327,12-Sep-11,86,3
48658,CS3685,12-Sep-11,48,1
48659,CS6069,12-Sep-11,53,3
48660,CS4864,12-Sep-11,41,3
48661,CS5207,12-Sep-11,75,1
48662,CS8298,12-Sep-11,35,3
48663,CS8091,12-Sep-11,74,3
48664,CS7120,12-Sep-11,24,1
48665,CS7727,12-Sep-11,72,1
48666,CS7814,12-Sep-11,62,3
48667,CS8470,12-Sep-11,35,3
48668,CS8332,12-Sep-11,36,1
48669,CS8958,12-Sep-11,36,1
48670,CS8707,12-Sep-11,77,3
48671,CS7690,12-Sep-11,16,2
48672,CS7629,12-Sep-11,67,2
48673,CS7767,12-Sep-11,78,1
48674,CS7867,12-Sep-11,49,2
48675,CS7904,12-Sep-11,68,3
48676,CS7663,12-Sep-11,69,1
48677,CS7533,12-Sep-11,23,3
48678,CS8327,12-Sep-11,43,2
48679,CS3617,12-Sep-12,62,3
48680,CS1357,12-Sep-12,78,1
48681,CS6081,12-Sep-12,90,1
48682,CS2205,12-Sep-12,92,3
48683,CS1380,12-Sep-12,101,3
48684,CS2639,12-Sep-12,90,1
48685,CS2793,12-Sep-12,87,1
48686,CS2535,12-Sep-12,95,3
